OE Brand;MPN;Product Description;Qty Available;Price;Box Condition
HYUNDAI/KIA;1879000621;Fuse;4;26.87;Ab
HYUNDAI/KIA;1879003338AS;Cable Harness;4;9.56;Ab
HYUNDAI/KIA;1881111051;Spark Plug;16;1.49;Bbm
HYUNDAI/KIA;1881411062;Spark Plug;8;2.13;Abm
HYUNDAI/KIA;1882511101;Spark Plug;8;3.05;Ab
HYUNDAI/KIA;1882611101;Spark Plug;6;4.35;Abm
HYUNDAI/KIA;1882611101;Spark Plug;14;4.35;Bbm
HYUNDAI/KIA;1884111051;Spark Plug;4;2.18;Bbm
HYUNDAI/KIA;1884111051;Spark Plug;23;2.18;Abm
HYUNDAI/KIA;1884111051;Spark Plug;48;2.18;Ab
HYUNDAI/KIA;1884310062;Spark Plug;12;2.13;Abm
HYUNDAI/KIA;1884310062;Spark Plug;8;2.13;Ab
HYUNDAI/KIA;1884508200;Spark Plug;1;6.39;Bb
HYUNDAI/KIA;1884508200;Spark Plug;3;6.39;Ab
HYUNDAI/KIA;1885111070;Spark Plug;2;6.87;Bb
HYUNDAI/KIA;1885111070;Spark Plug;4;6.87;Abm
HYUNDAI/KIA;1885409080;Spark Plug;4;3.31;Bb
HYUNDAI/KIA;1885808090;Spark Plug;4;3.29;Abm
HYUNDAI/KIA;1898006762AS;Cable Connector;1;24.21;Ab
HYUNDAI/KIA;1J142ADE01;Floor Mat Set;1;7.94;Cb
HYUNDAI/KIA;1J142ADE05;Floor Mat Set;1;14.57;Bb
HYUNDAI/KIA;1J200ADE00BL;Decorative Film;1;48.64;Bb
HYUNDAI/KIA;1J620ADE00C;Electric Kit, Towbar;2;48.23;Cb
HYUNDAI/KIA;1JF40AC000;Wheel Sensor, Tyre Pressure Control System;1;32.73;Ab
HYUNDAI/KIA;1JF40AC000;Wheel Sensor, Tyre Pressure Control System;2;32.73;Bb
HYUNDAI/KIA;1K120ADE00;Mat, Luggage Compartment;1;18.26;Ab
HYUNDAI/KIA;1K141ADE00;Floor Mat Set;1;14.71;Cb
HYUNDAI/KIA;1K54B6932068;Sun Visor;1;18.82;Bb
HYUNDAI/KIA;1K58260810QQH;Brake Caliper;1;19.76;Bb
HYUNDAI/KIA;1K620ADE01PD;Electric Kit, Towbar;1;44.85;Cb
HYUNDAI/KIA;1KF40AC200;Wheel Disc;1;153.48;Bb
HYUNDAI/KIA;1P131ADE00;Floor Mat Set;1;14.53;Bb
HYUNDAI/KIA;1P210ADE00AL;Roof Rack;1;74.90;Bb
HYUNDAI/KIA;1W122ADE00;Tray, Luggage Compartment;1;20.95;Bb
HYUNDAI/KIA;1W200ADE00BL;Decorative Film;1;31.53;Bb
HYUNDAI/KIA;1W271ADE00;Trim/Protective Strip Set, Door;1;28.29;Bb
HYUNDAI/KIA;2092024B11;Gasket Set, Cylinder Head;1;38.10;Bb
HYUNDAI/KIA;2102002740;Main Bearings, Crankshaft;3;12.61;Ab
HYUNDAI/KIA;2102042032D;Main Bearings, Crankshaft;1;19.83;Bb
HYUNDAI/KIA;2103002805;Main Bearings, Crankshaft;16;2.04;Ab
HYUNDAI/KIA;213502A802;Cover, Oil Pump;1;170.55;Cb
HYUNDAI/KIA;2135227300;Gasket / Seal;1;0.78;Ab
HYUNDAI/KIA;2135227310;Gasket / Seal;1;0.42;Ab
HYUNDAI/KIA;2135327310;Gasket / Seal;1;0.78;Ab
HYUNDAI/KIA;2135327320;Gasket / Seal;1;1.01;Ab
HYUNDAI/KIA;2151024001;Wet Sump;1;18.14;Bb
HYUNDAI/KIA;2151025001;Wet Sump;1;23.61;Bb
HYUNDAI/KIA;2151043603;Wet Sump;1;28.02;Ab
HYUNDAI/KIA;21810FD060;Engine Mounting;1;13.49;Bb
HYUNDAI/KIA;218171C310;Engine Mounting;1;19.85;D
HYUNDAI/KIA;218913W000;Bolt;6;3.47;Ab
HYUNDAI/KIA;219102D210;Holding Bracket;1;18.90;Bb
HYUNDAI/KIA;219501W000;Engine Mounting;1;46.69;Ab
HYUNDAI/KIA;221142U000;Valve Guides;8;1.67;Abm
HYUNDAI/KIA;22127210;Bearing;1;30.30;Bb
HYUNDAI/KIA;2221102200;Inlet Valve;8;4.32;Bb
HYUNDAI/KIA;2221102200;Inlet Valve;4;4.32;Cb
HYUNDAI/KIA;2221121010;Inlet Valve;2;2.19;Ab
HYUNDAI/KIA;2221123100;Inlet Valve;7;2;Ab
HYUNDAI/KIA;2221202200;Exhaust Valve;4;4.76;Ab
HYUNDAI/KIA;2221223600;Exhaust Valve;4;6.46;Cb
HYUNDAI/KIA;2221233000;Exhaust Valve;14;5.09;Ab
HYUNDAI/KIA;222242A000;Seal, Valve Stem;64;1.12;Abm
HYUNDAI/KIA;222242A100;Seal, Valve Stem;48;1.60;Abm
HYUNDAI/KIA;222242B011;Seal, Valve Stem;32;1.27;Abm
HYUNDAI/KIA;222244A000;Seal, Valve Stem;16;0.87;Abm
HYUNDAI/KIA;2222627000;Cap;1;5.25;Cb
HYUNDAI/KIA;2222627000;Cap;2;5.25;Ab
HYUNDAI/KIA;222262B405;Tappet, Engine Timing;10;4.23;Ab
HYUNDAI/KIA;222263E015;Tappet;4;3.65;Ab
HYUNDAI/KIA;222263E015;Tappet;3;3.65;Cb
HYUNDAI/KIA;2231127020;Gasket, Cylinder Head;1;18.42;Ab
HYUNDAI/KIA;2231127902;Gasket, Cylinder Head;1;23.55;Bb
HYUNDAI/KIA;223112Y100;Gasket, Cylinder Head;1;18.98;Ab
HYUNDAI/KIA;223114A100;Gasket, Cylinder Head;1;31.33;Cb
HYUNDAI/KIA;223122A650;Gasket, Cylinder Head;1;5.93;Bb
HYUNDAI/KIA;223132A700;Gasket, Cylinder Head;1;14.27;Ab
HYUNDAI/KIA;2232127400;Cylinder Head Bolt;1;2.91;Cb
HYUNDAI/KIA;2232127400;Cylinder Head Bolt;5;2.91;Abm
HYUNDAI/KIA;2232127400;Cylinder Head Bolt;5;2.91;Bbm
HYUNDAI/KIA;2232127400;Cylinder Head Bolt;11;2.91;Cbm
HYUNDAI/KIA;2241042941;Cylinder Head Cover;1;20.69;Cb
HYUNDAI/KIA;2244102230;Gasket / Seal;5;3.89;Bb
HYUNDAI/KIA;2244102230;Gasket / Seal;1;3.89;Ab
HYUNDAI/KIA;2304002935;Piston Ring Kit;2;17.50;Cb
HYUNDAI/KIA;2304026170;Piston Ring Kit;1;39;Bb
HYUNDAI/KIA;230412B010;Piston;4;12.42;Bbm
HYUNDAI/KIA;2306002903;Connecting Rod;1;10.57;Cb
HYUNDAI/KIA;2306026220;Big End Bearings;2;3.15;Ab
HYUNDAI/KIA;231202U000;Belt Pulley, Crankshaft;1;18.80;Ab
HYUNDAI/KIA;2312403401;Belt Pulley, Crankshaft;1;33.68;Bb
HYUNDAI/KIA;2312939800;Belt Tensioner/Pulley;3;11.83;Bb
HYUNDAI/KIA;231294A000;Belt Tensioner/Pulley;1;17.64;Bb
HYUNDAI/KIA;2335633160;Timing Belt;2;7.28;Bb
HYUNDAI/KIA;2335642011;Timing Belt;2;7.78;Bb
HYUNDAI/KIA;2335642011;Timing Belt;1;7.78;Cb
HYUNDAI/KIA;2335642200;Timing Belt;1;7.97;Cb
HYUNDAI/KIA;2335733130;Belt Tensioner/Pulley;2;8.13;Bb
HYUNDAI/KIA;2335738001;Belt Tensioner/Pulley;1;8.20;Bb
HYUNDAI/KIA;233614X000;Tensioner Guide, Timing Chain;4;2.91;Bbm
HYUNDAI/KIA;233624X000;Tensioner Guide, Timing Chain;4;3.49;Bbm
HYUNDAI/KIA;233624X000;Tensioner Guide, Timing Chain;4;3.49;Cbm
HYUNDAI/KIA;2420003050;Camshaft;1;25.82;Ab
HYUNDAI/KIA;2431222010;Timing Belt;2;14.10;Bb
HYUNDAI/KIA;2431223002;Timing Belt;1;18.36;Bb
HYUNDAI/KIA;2431223002;Timing Belt;1;18.36;Cb
HYUNDAI/KIA;2431223002;Timing Belt;1;18.36;Ab
HYUNDAI/KIA;2431224050;Timing Belt;1;6.86;Bb
HYUNDAI/KIA;2431226050;Timing Belt;1;14.49;Bb
HYUNDAI/KIA;2431226050;Timing Belt;3;14.49;Ab
HYUNDAI/KIA;243122Y000;Timing Belt;2;9.38;Ab
HYUNDAI/KIA;2431233160;Timing Belt;1;14.18;Bb
HYUNDAI/KIA;2431237100;Timing Belt;1;15.49;Bb
HYUNDAI/KIA;2431237400;Timing Belt;1;11.61;Cb
HYUNDAI/KIA;2431237500;Timing Belt;1;30.43;Bb
HYUNDAI/KIA;2431237500;Timing Belt;2;30.43;Ab
HYUNDAI/KIA;2431238020;Timing Belt;1;19.59;Cb
HYUNDAI/KIA;2431238210;Timing Belt;1;15.49;Bb
HYUNDAI/KIA;2431238220;Timing Belt;1;24.12;Bb
HYUNDAI/KIA;243124X000;Timing Belt;1;30.21;Cb
HYUNDAI/KIA;2431542101;Timing Belt;2;7.96;Cb
HYUNDAI/KIA;2431542101;Timing Belt;1;7.96;Bb
HYUNDAI/KIA;2431542200;Timing Belt;1;16.65;Bb
HYUNDAI/KIA;243174X001;Belt Tensioner/Pulley;2;14.25;Bb
HYUNDAI/KIA;243174X001;Belt Tensioner/Pulley;1;14.25;Cb
HYUNDAI/KIA;243224X000;Belt Tensioner/Pulley;1;19.53;Ab
HYUNDAI/KIA;243503C113;Gear, Camshaft;1;48.55;Cb
HYUNDAI/KIA;243503C113;Gear, Camshaft;1;48.55;Bb
HYUNDAI/KIA;2437029000;Belt Tensioner/Pulley;1;24.75;Bb
HYUNDAI/KIA;2441032560;Washer Tank Neck;2;12.31;Bb
HYUNDAI/KIA;2455102200;Rocker Arm, Engine Timing;4;9.06;Cb
HYUNDAI/KIA;2455122020;Rocker Arm Bridge;2;9.57;Bb
HYUNDAI/KIA;2455122020;Rocker Arm Bridge;2;9.57;Cb
HYUNDAI/KIA;2455122020;Rocker Arm Bridge;6;9.57;Ab
HYUNDAI/KIA;2455202200;Rocker Arm, Engine Timing;4;7.23;Cb
HYUNDAI/KIA;2455222020;Rocker Arm, Engine Timing;2;9.57;Cbm
HYUNDAI/KIA;2481037120;Belt Tensioner/Pulley;1;11.29;Bb
HYUNDAI/KIA;2484037120;Belt Tensioner/Pulley;1;25.20;Ab
HYUNDAI/KIA;2484039000;Tensioner Lever;1;16.38;Bb
HYUNDAI/KIA;2510026660;Water Pump;2;20.25;Bb
HYUNDAI/KIA;2510027900;Water Pump;2;27.95;Bb
HYUNDAI/KIA;251002A001;Water Pump;1;29.44;Ab
HYUNDAI/KIA;2510032033;Water Pump;1;27.08;Bb
HYUNDAI/KIA;251004X800;Water Pump;1;27.78;Bb
HYUNDAI/KIA;251102G500;Water Pump;1;21.92;Bb
HYUNDAI/KIA;2511129001;Water Pump;1;91.42;Bb
HYUNDAI/KIA;2521203350;V-Belt;1;17.86;Ab
HYUNDAI/KIA;2521203350;V-Belt;1;17.86;Bb
HYUNDAI/KIA;2521225000;V-Belt;1;13.67;Bb
HYUNDAI/KIA;252122A001;V-Belt;1;15.34;Cb
HYUNDAI/KIA;252122A121;V-Belt;2;7.85;Cb
HYUNDAI/KIA;252122F000;V-Belt;1;22.61;Ab
HYUNDAI/KIA;252122F000;V-Belt;2;22.61;Bb
HYUNDAI/KIA;252122F000;V-Belt;2;22.61;Cb
HYUNDAI/KIA;252122F010;V-Belt;1;20.44;Bb
HYUNDAI/KIA;252122F020;V-Belt;1;22.71;Bb
HYUNDAI/KIA;2521233160;V-Belt;3;3.53;Ab
HYUNDAI/KIA;2521237181;V-Belt;1;11.31;Bb
HYUNDAI/KIA;2521237182;V-Belt;2;11.31;Bb
HYUNDAI/KIA;252123A000;V-Belt;1;18.86;Bb
HYUNDAI/KIA;252124A000;V-Belt;24;15.68;Ab
HYUNDAI/KIA;252124A001;V-Belt;1;7.56;Bb
HYUNDAI/KIA;252124A001;V-Belt;2;7.56;Ab
HYUNDAI/KIA;252124A010;V-Belt;2;11.40;Bb
HYUNDAI/KIA;252124A010;V-Belt;3;11.40;Cb
HYUNDAI/KIA;252124A011;V-Belt;1;15.68;Bb
HYUNDAI/KIA;252124A101;V-Belt;1;14.76;Cb
HYUNDAI/KIA;252124A101;V-Belt;1;14.76;Bb
HYUNDAI/KIA;252124A401;V-Belt;1;17.68;Ab
HYUNDAI/KIA;252124A411;V-Belt;1;13.89;Bb
HYUNDAI/KIA;252124A700;V-Belt;1;11.03;Ab
HYUNDAI/KIA;2521542022;V-Belt;12;3.72;Ab
HYUNDAI/KIA;252312E000;Fan, Radiator;1;14.69;Bb
HYUNDAI/KIA;2528125000;Belt Tensioner/Pulley;1;29.28;Ab
HYUNDAI/KIA;2528127010;Belt Tensioner/Pulley;1;25.19;Bb
HYUNDAI/KIA;2528127060;Belt Tensioner/Pulley;1;25.75;Ab
HYUNDAI/KIA;2528127060;Belt Tensioner/Pulley;1;25.75;Bb
HYUNDAI/KIA;2528135060;Belt Tensioner/Pulley;1;13.23;Bb
HYUNDAI/KIA;2528137120;Belt Tensioner/Pulley;1;30.27;Ab
HYUNDAI/KIA;252814A700;Belt Tensioner/Pulley;1;27.08;Bb
HYUNDAI/KIA;252864A000;Belt Tensioner/Pulley;1;6.96;Cb
HYUNDAI/KIA;252864A020;Belt Tensioner/Pulley;1;13.47;Ab
HYUNDAI/KIA;2528727400;Belt Tensioner/Pulley;1;10.12;Ab
HYUNDAI/KIA;2528727400;Belt Tensioner/Pulley;3;10.12;Bb
HYUNDAI/KIA;252872F480;Belt Tensioner/Pulley;1;15.44;Ab
HYUNDAI/KIA;2528827000;Belt Tensioner/Pulley;6;14.35;Bb
HYUNDAI/KIA;2528827000;Belt Tensioner/Pulley;4;14.35;Cb
HYUNDAI/KIA;2528925000;Belt Tensioner/Pulley;1;21.47;Bb
HYUNDAI/KIA;252902A000;Alternator Freewheel Clutch;1;73.87;Bb
HYUNDAI/KIA;253100U000;Radiator, Engine Cooling;1;44.51;Cb
HYUNDAI/KIA;253101C300;Radiator, Engine Cooling;1;21;Bb
HYUNDAI/KIA;2535007100;Fan, A/C Condenser;2;15.94;Bb
HYUNDAI/KIA;253501P250;Support, Cooling Fan;1;18.25;Bb
HYUNDAI/KIA;2535022000;Cowling, Radiator Fan;1;15.21;Cb
HYUNDAI/KIA;2535023300;Cowling, Radiator Fan;1;16.87;Bb
HYUNDAI/KIA;2535024000;Cowling, Radiator Fan;1;16.87;Bb
HYUNDAI/KIA;2535026000;Fan, Radiator;2;14.10;Bb
HYUNDAI/KIA;253502E400;Fan, Radiator;1;17.33;Cb
HYUNDAI/KIA;2538017800;Fan, Radiator;1;67.75;Bb
HYUNDAI/KIA;2538026400;Fan, Radiator;1;90.97;Cb
HYUNDAI/KIA;2538605500;Electric Motor, Radiator Fan;1;21;Bb
HYUNDAI/KIA;2538622020;Fan, Radiator;1;26.01;Bb
HYUNDAI/KIA;253863A150;Electric Motor, Radiator Fan;1;19.38;Cb
HYUNDAI/KIA;254141W100;Radiator Hose;1;18.39;Cb
HYUNDAI/KIA;254141W950;Radiator Hose;1;26.02;Bb
HYUNDAI/KIA;25N2A1P2S0;Filter Set;1;16.99;Bb
HYUNDAI/KIA;25N2A1P2S0;Filter Set;1;16.99;Ab
HYUNDAI/KIA;2630029000;Oil Filter;1;2.43;Bb
HYUNDAI/KIA;2632027000;Oil Filter;5;3.11;Cb
HYUNDAI/KIA;263203C100;Oil Filter;1;3.90;Bb
HYUNDAI/KIA;263203C250;Oil Filter;2;4.14;Ab
HYUNDAI/KIA;263212W000;Oil Filter;11;2.93;Ab
HYUNDAI/KIA;263212W000;Oil Filter;1;2.93;Bb
HYUNDAI/KIA;263304X000;Oil Filter;2;5.08;Bb
HYUNDAI/KIA;263304X000;Oil Filter;1;5.08;Cb
HYUNDAI/KIA;2644043159;Charger Intake Hose;1;24.96;Bb
HYUNDAI/KIA;264434A100;Radiator Hose;1;5.82;Bb
HYUNDAI/KIA;2645043159;Charger Intake Hose;2;18.86;Bb
HYUNDAI/KIA;2714002500;Housing;1;16.86;Cb
HYUNDAI/KIA;2714002500;Housing;1;16.86;Bb
HYUNDAI/KIA;2731002620;Ignition Coil;1;11.99;Bb
HYUNDAI/KIA;2740018110;Spark Plug;4;1.17;Abm
HYUNDAI/KIA;2740018110;Spark Plug;4;1.17;Bbm
HYUNDAI/KIA;274002X180;Ignition Cable Kit;4;5.41;Bb
HYUNDAI/KIA;2741037100;Spark Plug;12;3.82;Ab
HYUNDAI/KIA;2811205700;Air Filter Housing/Cover;1;18.90;D
HYUNDAI/KIA;281122H100;Air Filter Housing/Cover;1;17.18;Bb
HYUNDAI/KIA;2811304000;Air Filter;28;2.29;Bb
HYUNDAI/KIA;2811307100;Air Filter;4;4.16;Bb
HYUNDAI/KIA;2811307100;Air Filter;3;4.16;Ab
HYUNDAI/KIA;2811307200;Air Filter;2;1.37;Ab
HYUNDAI/KIA;2811307200;Air Filter;1;1.37;Bb
HYUNDAI/KIA;2811308000;Air Filter;4;4.84;Bb
HYUNDAI/KIA;2811308000;Air Filter;4;4.84;Ab
HYUNDAI/KIA;2811308000;Air Filter;1;4.84;Cb
HYUNDAI/KIA;281130X200;Air Filter;1;3.05;Bb
HYUNDAI/KIA;2811317500;Air Filter;2;3.75;Bb
HYUNDAI/KIA;281131G100;Air Filter;1;3.77;Ab
HYUNDAI/KIA;281131R100;Air Filter;4;4.87;Bb
HYUNDAI/KIA;281131W000;Air Filter;15;3.94;Ab
HYUNDAI/KIA;281131W000;Air Filter;1;3.94;Bb
HYUNDAI/KIA;281132F000;Air Filter;2;4.19;Ab
HYUNDAI/KIA;281132F000;Air Filter;1;4.19;Bb
HYUNDAI/KIA;281132K000;Air Filter;5;2.64;Bb
HYUNDAI/KIA;281132P100;Air Filter;2;5.22;Bb
HYUNDAI/KIA;281132P300;Air Filter;1;5.65;Ab
HYUNDAI/KIA;281132P300;Air Filter;2;5.65;Bb
HYUNDAI/KIA;2811332510;Air Filter;3;4.81;Bb
HYUNDAI/KIA;2811337101;Air Filter;7;4.33;Bb
HYUNDAI/KIA;281133E500;Air Filter;1;6.21;Ab
HYUNDAI/KIA;281133K010;Air Filter;6;5.23;Ab
HYUNDAI/KIA;281133K010;Air Filter;1;5.23;Bb
HYUNDAI/KIA;281133K100;Air Filter;1;5.46;Ab
HYUNDAI/KIA;281133K100;Air Filter;4;5.46;Bb
HYUNDAI/KIA;281133K200;Air Filter;3;5.25;Ab
HYUNDAI/KIA;281133K200;Air Filter;1;5.25;Bb
HYUNDAI/KIA;281133K200;Air Filter;2;5.25;Cb
HYUNDAI/KIA;281134D000;Air Filter;4;4.97;Ab
HYUNDAI/KIA;281134D000;Air Filter;9;4.97;Bb
HYUNDAI/KIA;281134H000;Air Filter;1;4.41;Bb
HYUNDAI/KIA;281134H000;Air Filter;5;4.41;Ab
HYUNDAI/KIA;28113A5800AS;Air Filter;2;7.81;Ab
HYUNDAI/KIA;28113A5800AS;Air Filter;1;7.81;Bb
HYUNDAI/KIA;28113A5800AS;Air Filter;1;7.81;Cb
HYUNDAI/KIA;28113C1500;Air Filter;2;6.18;Bb
HYUNDAI/KIA;28113C1500;Air Filter;1;6.18;Cb
HYUNDAI/KIA;28113F6300AS;Air Filter;1;14.01;Bb
HYUNDAI/KIA;2813059000;Air Filter;1;13.65;Ab
HYUNDAI/KIA;2813059000;Air Filter;1;13.65;Bb
HYUNDAI/KIA;281382K200;Hose, Air Supply;1;19.89;Ab
HYUNDAI/KIA;281614A151;Intake Hose, Air Filter;1;12.02;Bb
HYUNDAI/KIA;2816242760;Hose;1;18.56;Bb
HYUNDAI/KIA;2816242760;Hose;1;18.56;Ab
HYUNDAI/KIA;2816342761;Charger Intake Hose;1;21;Ab
HYUNDAI/KIA;2816423700;Sensor, Intake Manifold Pressure;1;58.83;Cb
HYUNDAI/KIA;2817242760;Charger Intake Hose;1;20.51;Bb
HYUNDAI/KIA;281924X330;Engine Cover;1;17.31;Cb
HYUNDAI/KIA;281934A200;Holding Bracket;1;16.08;Ab
HYUNDAI/KIA;281934A200;Holding Bracket;1;16.08;Cb
HYUNDAI/KIA;282003E000;Air Duct;1;27.92;Bb
HYUNDAI/KIA;282012A000;Turbocharger;1;428.55;Bb
HYUNDAI/KIA;282012A800;Turbocharger;1;410.59;Bb
HYUNDAI/KIA;2821007000;Intake Hose, Air Filter;1;17.90;Bb
HYUNDAI/KIA;282101C051;Hose, Air Supply;2;14.83;Ab
HYUNDAI/KIA;282404X400;Engine Cover;1;36.55;Cb
HYUNDAI/KIA;2824842543;Actuator, Turbocharger;1;42.55;Bb
HYUNDAI/KIA;282512F001;Charger Intake Hose;1;42.62;Cb
HYUNDAI/KIA;282612A301;Hose;1;28.02;Ab
HYUNDAI/KIA;2826227700;Charger Intake Hose;1;16.01;Bb
HYUNDAI/KIA;2826327700;Charger Intake Hose;1;20.02;Bb
HYUNDAI/KIA;282672A300;Hose;1;39.24;Bb
HYUNDAI/KIA;282742A613;Charger Intake Hose;1;46.59;Bb
HYUNDAI/KIA;2828042540;Connector, Turbocharger;3;5.92;Bb
HYUNDAI/KIA;2828042540;Connector, Turbocharger;2;5.92;Cb
HYUNDAI/KIA;2828042541;Connector, Turbocharger;1;21.91;Bb
HYUNDAI/KIA;282923A055;Clamp;8;9.98;Ab
HYUNDAI/KIA;2831142540;Intake Manifold;1;35.40;Bb
HYUNDAI/KIA;284002AA10;EGR Valve;1;46.45;Ab
HYUNDAI/KIA;2841027001;EGR Valve;1;45.07;Bb
HYUNDAI/KIA;284104A010;EGR Valve;1;18.12;Bb
HYUNDAI/KIA;284104X510;EGR Valve;1;28.86;Bb
HYUNDAI/KIA;284112B000;Gasket, Intake Manifold;2;4.49;Bb
HYUNDAI/KIA;284112B000;Gasket, Intake Manifold;2;4.49;Ab
HYUNDAI/KIA;284172A770;Pipe, EGR Valve;1;26.80;Ab
HYUNDAI/KIA;2851123001;Intake Manifold;1;45.34;Cb
HYUNDAI/KIA;2851123302;Intake Manifold;1;20.88;Bb
HYUNDAI/KIA;2851124000;Manifold, Exhaust System;1;11.61;Bb
HYUNDAI/KIA;2851138001;Intake Manifold;1;21;Cb
HYUNDAI/KIA;2851138001;Intake Manifold;1;21;Bb
HYUNDAI/KIA;2851142540;Manifold, Exhaust System;1;22.05;Cb
HYUNDAI/KIA;285134A001;Gasket, Exhaust Manifold;1;4.49;Ab
HYUNDAI/KIA;285252B010;Heat Shield;2;18.26;Ab
HYUNDAI/KIA;2853502751;Gasket, Exhaust Pipe;1;1.25;Bb
HYUNDAI/KIA;2857127200;Flange, Exhaust Manifold;1;30.05;Cb
HYUNDAI/KIA;2860022000;Exhaust Pipe;1;43.64;D
HYUNDAI/KIA;2861029800;Catalytic Converter;1;52.50;D
HYUNDAI/KIA;28641C8450;Clamping Piece, Exhaust System;1;38.08;Ab
HYUNDAI/KIA;28641C8486;Clamp;1;29.17;Ab
HYUNDAI/KIA;2865734000;Gasket, Exhaust Pipe;3;7.69;Bb
HYUNDAI/KIA;2869502000;Seal, Exhaust Pipe;1;5.21;Cb
HYUNDAI/KIA;2876428020QQK;Gasket, Exhaust Pipe;4;3.31;Ab
HYUNDAI/KIA;291104A401;Underbody Protection;1;16.07;Bb
HYUNDAI/KIA;29110A2900;Underbody Protection;1;24.48;D
HYUNDAI/KIA;291202T200;Cover Plate, Engine;1;21.90;Bb
HYUNDAI/KIA;291302T200;Cover Plate, Engine;1;27.78;Bb
HYUNDAI/KIA;291404A800;Underbody Protection;1;28.05;D
HYUNDAI/KIA;292402U700;Engine Cover;1;57.10;Bb
HYUNDAI/KIA;2924037300;Engine Cover;1;23.39;Cb
HYUNDAI/KIA;2K161ADE00;Armrest;1;50.80;Bb
HYUNDAI/KIA;2P431ADE00ST;Cover, Outside Mirror;1;39.69;Bb
HYUNDAI/KIA;2P621ADE03CP;Electric Kit, Towbar;1;21;Bb
HYUNDAI/KIA;2PF37AQ800;Foot Board;1;143.94;Ab
HYUNDAI/KIA;2PF40AC650;Wheel Sensor, Tyre Pressure Control System;1;68.27;Ab
HYUNDAI/KIA;2S131ADE00;Floor Mat Set;1;23.14;Bb
HYUNDAI/KIA;2S271ADE00;Trim/Protective Strip Set, Door;3;21;Cb
HYUNDAI/KIA;2S280ADE01;Trailer Hitch;1;127.20;Bb
HYUNDAI/KIA;2S280ADE01;Trailer Hitch;1;127.20;Cb
HYUNDAI/KIA;2S450ADE00;Sill Trim Set;1;32.06;Cb
HYUNDAI/KIA;2V301ADE00CB;Styling Kit;1;348.98;Cb
HYUNDAI/KIA;2W143ADE00;Floor Mat Set;1;19.77;Bb
HYUNDAI/KIA;2W221ADE00;Water Deflector, Windows;1;31.62;Bb
HYUNDAI/KIA;2W280ADE01;Trailer Hitch;1;156.05;Cb
HYUNDAI/KIA;2W281ADE02;Trailer Hitch;1;207.70;Cb
HYUNDAI/KIA;2W620ADE02CP;Electric Kit, Towbar;1;65.15;Bb
HYUNDAI/KIA;2WH15AP000RYN;Roller Blind;1;91.12;Bb
HYUNDAI/KIA;2Y620ADE00CP;Electric Kit, Towbar;3;64.02;Bb
HYUNDAI/KIA;3104025810;Fuel Filler Neck;1;10.15;Bb
HYUNDAI/KIA;310503A900;Fuel Separator;3;13.68;Bb
HYUNDAI/KIA;310902F000;Fuel Filter;1;7.71;Bb
HYUNDAI/KIA;311024A050;Sender Unit, Fuel Tank;1;59.79;Bb
HYUNDAI/KIA;311101P900;Fuel Feed Unit;1;26.76;Bb
HYUNDAI/KIA;311102F900;Sender Unit, Fuel Tank;1;22.01;Bb
HYUNDAI/KIA;311102Y100;Fuel Pump;1;97.97;Bb
HYUNDAI/KIA;311103A901;Sender Unit, Fuel Tank;1;84.34;Bb
HYUNDAI/KIA;311111G500;Fuel Filter;1;63.24;Bb
HYUNDAI/KIA;3111126930;Fuel Pump;1;94.46;Cb
HYUNDAI/KIA;3111207000;Fuel Filter;5;7.88;Bb
HYUNDAI/KIA;311121A600;Fuel Pump;1;50.35;Bb
HYUNDAI/KIA;311121G000;Fuel Filter;1;8.98;Ab
HYUNDAI/KIA;311121G000;Fuel Filter;1;8.98;Bb
HYUNDAI/KIA;311121R100;Fuel Filter;3;10.50;Bb
HYUNDAI/KIA;311123Q500;Fuel Filter;2;13.41;Ab
HYUNDAI/KIA;311123Q500;Fuel Filter;1;13.41;Cb
HYUNDAI/KIA;311123R000;Fuel Filter;3;8.32;Ab
HYUNDAI/KIA;31112BE300;Fuel Filter;1;14.74;Ab
HYUNDAI/KIA;31112C0000;Fuel Filter;1;12.87;Ab
HYUNDAI/KIA;31112C1101;Filter, Fuel Pump;1;21.58;Ab
HYUNDAI/KIA;31112C9100;Fuel Filter;1;13.23;Bb
HYUNDAI/KIA;31118F3500;Seal Ring;1;16.60;Ab
HYUNDAI/KIA;311681H000;Bracket;4;4.37;Ab
HYUNDAI/KIA;311681H000;Bracket;1;4.37;Bb
HYUNDAI/KIA;3119029810;Valve;6;6.13;Ab
HYUNDAI/KIA;311WX1D00TQQK;Adhesive Tape;12;4.16;Ab
HYUNDAI/KIA;313003E200;Fuel Filter;2;5.38;Bb
HYUNDAI/KIA;3131725805;Fuel Hose;6;3.01;Ab
HYUNDAI/KIA;313302T900;Fuel Line;1;20.55;Bb
HYUNDAI/KIA;313382E900;Fuel Pipe;1;19.49;D
HYUNDAI/KIA;31339C8900;Fuel Line;1;22.32;Ab
HYUNDAI/KIA;31390H1970;Fuel Filter;4;15.74;Cb
HYUNDAI/KIA;31390H1970;Fuel Filter;2;15.74;Bb
HYUNDAI/KIA;314002A660;Distributor Pipe, Fuel;1;113.98;Cb
HYUNDAI/KIA;314022A400;Pressure Control Valve, Common Rail System;1;83.79;Bb
HYUNDAI/KIA;3141027000;Fuel Line;13;8.93;Bb
